date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:21:46	1186/1186	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2019:44:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FOCaml-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=5b158f7159685870bd015300d987175e	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/OCaml-BCG-Bannerefde.png	(from https://www.classcentral.com/)
16:21:47	10250/10250	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2019:10:24%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FOCaml-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=2f10b3ecb8009cdf5265ed615544c97b	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/OCaml-BCG-Banner74c2.png	(from https://www.classcentral.com/)
16:21:47	1453/1453	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2017:21:08%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FDaVinci-Resolve-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=15173d495cd5497f610c893c1d1b93a4	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/DaVinci-Resolve-BCG-Bannerb69f.png	(from https://www.classcentral.com/)
16:21:47	145200/145200	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2001:48:07%20GMT	https://www.classcentral.com/report/author/manoel/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/author/manoel/index.html	(from https://www.classcentral.com/)
16:21:47	11264/11264	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2019:34:45%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FDaVinci-Resolve-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=aa5b2fd2571662cdbc9fad76056d0bab	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/DaVinci-Resolve-BCG-Bannera890.png	(from https://www.classcentral.com/)
16:21:47	2083/2083	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2009:41:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollections-udemy-top-courses.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=5822fefc87e87cb1ea48d34e29a6a7ec	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collections-udemy-top-coursesa8d4.png	(from https://www.classcentral.com/)
16:21:48	36931/36931	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2006:01:17%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollections-udemy-top-courses.png?auto=format&ixlib=php-3.3.1&w=450&s=243e8b030c78e5cd68b2e3ddd8e1bc7f	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collections-udemy-top-coursesb42d.png	(from https://www.classcentral.com/)
16:21:48	2715/2715	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2009:36:36%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-india-ugc-approved-online-degrees.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=0aae02bb5b4f467db8166ec4f4776040	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-india-ugc-approved-online-degrees7238.png	(from https://www.classcentral.com/)
16:21:48	145150/145150	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2018:13:23%20GMT	https://www.classcentral.com/report/coursera-google-new-deal/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/coursera-google-new-deal/index.html	(from https://www.classcentral.com/)
16:21:48	102733/102733	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2014:46:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-india-ugc-approved-online-degrees.png?auto=format&ixlib=php-3.3.1&w=450&s=0165b8c5462a88d74b09d1ec21533264	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-india-ugc-approved-online-degrees058b.png	(from https://www.classcentral.com/)
16:21:48	2137/2137	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2011:36:26%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-earn-a-masters-degree-social.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=d4e61966210190218f3d938e05312286	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-earn-a-masters-degree-social3f9b.png	(from https://www.classcentral.com/)
16:21:48	26372/26372	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2005:20:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-earn-a-masters-degree-social.png?auto=format&ixlib=php-3.3.1&w=450&s=b6c23348d8c869ee66cab69691933e49	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-earn-a-masters-degree-sociald381.png	(from https://www.classcentral.com/)
16:21:49	1912/1912	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2015:30:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-microcredentials-social.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=4d748a7cdb0f7782a1ead2cee65d37d4	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-microcredentials-socialc08f.png	(from https://www.classcentral.com/)
16:21:49	138318/138318	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:42%20GMT	https://www.classcentral.com/report/udemy-layoffs/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/udemy-layoffs/index.html	(from https://www.classcentral.com/)
16:21:49	31119/31119	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2017:02:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-microcredentials-social.png?auto=format&ixlib=php-3.3.1&w=450&s=ac00a29f643507e6d6ae41dd49791dce	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-microcredentials-social5dfd.png	(from https://www.classcentral.com/)
16:21:50	211496/211496	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2008:53:50%20GMT	https://www.classcentral.com/report/harvard-cs50-guide/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/harvard-cs50-guide/index.html	(from https://www.classcentral.com/)
16:21:50	4424/4424	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Mar%202023%2002:08:36%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=b8900324ced3277ae164a446990e3e9c	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social9f0a.jpg	(from https://www.classcentral.com/)
16:21:50	180420/180420	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:44%20GMT	https://www.classcentral.com/report/chinese-mooc-platforms/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/chinese-mooc-platforms/index.html	(from https://www.classcentral.com/)
16:21:50	22290/22290	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Mar%202023%2017:24:27%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&ixlib=php-3.3.1&w=450&s=9fd82b0b3f0af3174ed36f9701d84ba2	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-sociale573.jpg	(from https://www.classcentral.com/)
16:21:50	148142/148142	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2008:53:01%20GMT	https://www.classcentral.com/report/author/ruima/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/author/ruima/index.html	(from https://www.classcentral.com/)
16:21:50	2158/2158	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2009:06:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-most-popular-all-time-social.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=f33c3f92427d0d78a9fa871e5366626e	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-most-popular-all-time-social611f.png	(from https://www.classcentral.com/)
16:21:51	136410/136410	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:44%20GMT	https://www.classcentral.com/report/futurelearn-expands-paywall/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/futurelearn-expands-paywall/index.html	(from https://www.classcentral.com/)
16:21:51	24655/24655	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Mar%202023%2011:30:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-most-popular-all-time-social.png?auto=format&ixlib=php-3.3.1&w=450&s=1f90fe42cee7ab47ab240f59cfb697e1	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-most-popular-all-time-social1b82.png	(from https://www.classcentral.com/)
16:21:51	147162/147162	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:44%20GMT	https://www.classcentral.com/report/author/pat-bowden/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/author/pat-bowden/index.html	(from https://www.classcentral.com/)
16:21:51	160019/160019	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:45%20GMT	https://www.classcentral.com/report/udemy-by-the-numbers/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/udemy-by-the-numbers/index.html	(from https://www.classcentral.com/)
16:21:52	189601/189601	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:04:46%20GMT	https://www.classcentral.com/report/best-resume-writing-courses/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/best-resume-writing-courses/index.html	(from https://www.classcentral.com/)
16:21:52	162213/162213	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2008:56:31%20GMT	https://www.classcentral.com/report/best-ocaml-courses/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/best-ocaml-courses/index.html	(from https://www.classcentral.com/)
16:21:52	188335/188335	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:48%20GMT	https://www.classcentral.com/report/best-davinci-resolve-courses/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/best-davinci-resolve-courses/index.html	(from https://www.classcentral.com/)
16:21:52	178760/178760	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:48%20GMT	https://www.classcentral.com/report/udemy-top-courses/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/udemy-top-courses/index.html	(from https://www.classcentral.com/)
16:21:53	735181/735181	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:21:52%20GMT	https://www.classcentral.com/provider/udacity	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/provider/udacity.html	(from https://www.classcentral.com/)
16:21:53	337963/337963	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:49%20GMT	https://www.classcentral.com/report/india-online-degrees/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/india-online-degrees/index.html	(from https://www.classcentral.com/)
16:21:53	257930/257930	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:50%20GMT	https://www.classcentral.com/report/mooc-based-masters-degree/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/mooc-based-masters-degree/index.html	(from https://www.classcentral.com/)
16:21:53	563541/563541	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:51%20GMT	https://www.classcentral.com/report/list-of-mooc-based-microcredentials/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/list-of-mooc-based-microcredentials/index.html	(from https://www.classcentral.com/)
16:21:54	766867/766867	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:21:53%20GMT	https://www.classcentral.com/university/gatech	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/university/gatech.html	(from https://www.classcentral.com/)
16:21:55	741546/741546	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:21:53%20GMT	https://www.classcentral.com/institution/linuxfoundation	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/institution/linuxfoundation.html	(from https://www.classcentral.com/)
16:21:55	7875/7875	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2001%20Mar%202023%2021:21:54%20GMT	https://www.classcentral.com/institution/salesforce	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/institution/salesforce	(from https://www.classcentral.com/)
16:21:55	169475/169475	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:59%20GMT	https://www.classcentral.com/report/most-popular-courses-2023/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/most-popular-courses-2023/index.html	(from https://www.classcentral.com/)
16:21:56	182790/182790	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:04:52%20GMT	https://www.classcentral.com/report/coursera-top-courses/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/coursera-top-courses/index.html	(from https://www.classcentral.com/)
16:21:56	558836/558836	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:21:55%20GMT	https://www.classcentral.com/about	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/about.html	(from https://www.classcentral.com/)
16:21:58	158738/158738	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:06:00%20GMT	https://www.classcentral.com/report/edx-top-courses/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/edx-top-courses/index.html	(from https://www.classcentral.com/)
16:21:58	165068/165068	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:06:03%20GMT	https://www.classcentral.com/report/class-central-ddos-attack/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/class-central-ddos-attack/index.html	(from https://www.classcentral.com/)
16:21:59	540630/540630	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:21:56%20GMT	https://www.classcentral.com/about/privacy-policy	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/about/privacy-policy.html	(from https://www.classcentral.com/)
16:21:59	251567/251567	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:06:02%20GMT	https://www.classcentral.com/report/cs50-free-certificate/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/cs50-free-certificate/index.html	(from https://www.classcentral.com/)
16:21:59	292402/292402	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2010:05:16%20GMT	https://www.classcentral.com/report/open-university-insiders-perspective/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/open-university-insiders-perspective/index.html	(from https://www.classcentral.com/)
16:22:00	548086/548086	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:21:59%20GMT	https://www.classcentral.com/about/careers	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/about/careers.html	(from https://www.classcentral.com/)
16:22:00	309130/309130	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2008:53:23%20GMT	https://www.classcentral.com/report/linkedin-learning-free-learning-paths/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/linkedin-learning-free-learning-paths/index.html	(from https://www.classcentral.com/)
16:22:00	470/470	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Mar%202023%2021:21:59%20GMT	https://www.classcentral.com/collection/ivy-league-moocs/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/collection/ivy-league-moocs/index.html	(from https://www.classcentral.com/)
16:22:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Mar%202023%2021:21:59%20GMT	https://www.classcentral.com/report/google-free-certificates/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/google-free-certificates/index.html	(from https://www.classcentral.com/)
16:22:01	275513/275513	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2008:53:26%20GMT	https://www.classcentral.com/report/writing-free-online-courses/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/report/writing-free-online-courses/index.html	(from https://www.classcentral.com/)
16:22:01	533785/533785	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:22:00%20GMT	https://www.classcentral.com/help	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/help.html	(from https://www.classcentral.com/)
16:22:02	531149/531149	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:22:01%20GMT	https://www.classcentral.com/contact	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/contact.html	(from https://www.classcentral.com/)
16:22:02	496365/496365	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Mar%202023%2021:22:01%20GMT	https://www.classcentral.com/move-item/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/move-item/index.html	(from https://www.classcentral.com/)
16:22:03	4694/4694	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2021:22:01%20GMT	https://www.classcentral.com/cdn-cgi/l/email-protection	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/cdn-cgi/l/email-protection.html	(from https://www.classcentral.com/)
16:22:04	496370/496370	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Mar%202023%2021:22:02%20GMT	https://www.classcentral.com/update-item/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/update-item/index.html	(from https://www.classcentral.com/)
16:22:04	496363/496363	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Mar%202023%2021:22:02%20GMT	https://www.classcentral.com/delete-item/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/delete-item/index.html	(from https://www.classcentral.com/)
16:22:05	496361/496361	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Mar%202023%2021:22:02%20GMT	https://www.classcentral.com/maestro/course-reviews/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/maestro/course-reviews/index.html	(from https://www.classcentral.com/)
16:22:05	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263fcbcfd-4d7%22	https://www.classcentral.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.classcentral.com/)
16:22:06	496365/496365	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Mar%202023%2021:22:03%20GMT	https://www.classcentral.com/coordinator/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/coordinator/index.html	(from https://www.classcentral.com/)
16:22:07	496373/496373	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Mar%202023%2021:22:04%20GMT	https://www.classcentral.com/s/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/s/index.html	(from https://www.classcentral.com/)
16:22:07	8784/8784	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2028%20Feb%202023%2012:31:25%20GMT	https://www.classcentral.com/webpack/analytics.2edefc668ab4db842c41.js	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/webpack/analytics.2edefc668ab4db842c41.js	(from https://www.classcentral.com/)
16:22:09	43/43	---MC-	200	added ('OK')	image/gif	date:Wed,%2001%20Mar%202023%2021:22:07%20GMT	http://in.getclicky.com/100717250ns.gif	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/in.getclicky.com/100717250ns.gif	(from https://www.classcentral.com/)
16:22:11	496367/496367	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Mar%202023%2021:22:06%20GMT	https://www.classcentral.com/enrollee-list/update-item-progress/	C:/Users/lopez/OneDrive/Documentos/Mateo/Challenge4/www.classcentral.com/enrollee-list/update-item-progress/index.html	(from https://www.classcentral.com/)
